"Year","State","type","production","Avg","Measures","Materials","Chemical","Value"
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(CYFLUMETOFEN = 138831)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(CYPERMETHRIN = 109702)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(FENPYROXIMATE = 129131)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(HEXYTHIAZOX = 128849)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(IMIDACLOPRID = 129099)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(MALATHION = 57701)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(METHOXYFENOZIDE = 121027)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(NALED = 34401)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(NOVALURON = 124002)","INSECTICIDE",0.07
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(SPINETORAM = 110007)","INSECTICIDE",0.06
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(SPIROMESIFEN = 24875)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(THIAMETHOXAM = 60109)","INSECTICIDE",0.05
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(ACIBENZOLAR-S-METHYL = 61402)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(ALKYL. DIM. BENZ. AM = 69105)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(CHLOROPICRIN = 81501)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(DECYLDIMETHYLOCTYL = 69165)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(DICHLOROPROPENE = 29001)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(DIDECYL DIM. AMMON. = 69166)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(DIMETHYLDIOCTYL = 69149)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUTRIAFOL = 128940)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(HYDROGEN PEROXIDE = 595)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(PEROXYACETIC ACID = 63201)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION","(REYNOUTRIA SACHALINE = 55809)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","(NITROGEN)",1
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","(PHOSPHATE)",1
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","(POTASH)",2
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","(SULFUR)",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(AZOXYSTROBIN = 128810)","FUNGICIDE",4.12
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(BACILLUS SUBTILIS = 6479)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(CAPTAN = 81301)","FUNGICIDE",16.86
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(COPPER CHLORIDE HYD. = 23501)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(COPPER HYDROXIDE = 23401)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(CYFLUFENAMID = 555550)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(CYPRODINIL = 288202)","FUNGICIDE",0.64
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(DIFENOCONAZOLE = 128847)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(DODINE = 44301)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(FENHEXAMID = 90209)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(FLUDIOXONIL = 71503)","FUNGICIDE",0.43
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(FLUTOLANIL = 128975)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(FLUXAPYROXAD = 138009)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(FOSETYL-AL = 123301)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(ISOFETAMID = 270000)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(MEFENOXAM = 113502)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(MONO-POTASSIUM SALT = 76416)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(MYCLOBUTANIL = 128857)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(PENTHIOPYRAD = 90112)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(PYRACLOSTROBIN = 99100)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(PYRIMETHANIL = 288201)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(SULFUR = 77501)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(TETRACONAZOLE = 120603)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(THIOPHANATE-METHYL = 102001)","FUNGICIDE",4.89
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(THIRAM = 79801)","FUNGICIDE",10.17
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(TRIFLUMIZOLE = 128879)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(2,4-D","HERBICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(2,4-D","HERBICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(GLYPHOSATE ISO. SALT = 103601)","HERBICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(GLYPHOSATE POT. SALT = 103613)","HERBICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(PARAQUAT = 61601)","HERBICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(ABAMECTIN = 122804)","INSECTICIDE",0.18
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(ACETAMIPRID = 99050)","INSECTICIDE",0.13
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(BIFENAZATE = 586)","INSECTICIDE",0.66
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(BIFENTHRIN = 128825)","INSECTICIDE",0.08
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE",0.07
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(CYANTRANILIPROLE = 90098)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(CYFLUMETOFEN = 138831)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(CYPERMETHRIN = 109702)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(FENPYROXIMATE = 129131)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(HEXYTHIAZOX = 128849)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(IMIDACLOPRID = 129099)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(MALATHION = 57701)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(METHOXYFENOZIDE = 121027)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(NALED = 34401)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(NOVALURON = 124002)","INSECTICIDE",0.21
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(SPINETORAM = 110007)","INSECTICIDE",0.12
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(SPIROMESIFEN = 24875)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(THIAMETHOXAM = 60109)","INSECTICIDE",0.1
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(ACIBENZOLAR-S-METHYL = 61402)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(ALKYL. DIM. BENZ. AM = 69105)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(CHLOROPICRIN = 81501)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(DECYLDIMETHYLOCTYL = 69165)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(DICHLOROPROPENE = 29001)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(DIDECYL DIM. AMMON. = 69166)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(DIMETHYLDIOCTYL = 69149)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(FLUTRIAFOL = 128940)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(HYDROGEN PEROXIDE = 595)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(PEROXYACETIC ACID = 63201)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR","(REYNOUTRIA SACHALINE = 55809)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR"," ","(NITROGEN)",39
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR"," ","(PHOSPHATE)",17
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR"," ","(POTASH)",43
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN LB / ACRE / YEAR"," ","(SULFUR)",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(AZOXYSTROBIN = 128810)","FUNGICIDE",4.8
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(BACILLUS SUBTILIS = 6479)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(CAPTAN = 81301)","FUNGICIDE",8
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(COPPER CHLORIDE HYD. = 23501)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(COPPER HYDROXIDE = 23401)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(CYFLUFENAMID = 555550)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(CYPRODINIL = 288202)","FUNGICIDE",2.1
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(DIFENOCONAZOLE = 128847)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(DODINE = 44301)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(FENHEXAMID = 90209)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(FLUDIOXONIL = 71503)","FUNGICIDE",2.1
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(FLUTOLANIL = 128975)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(FLUXAPYROXAD = 138009)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(FOSETYL-AL = 123301)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(ISOFETAMID = 270000)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(MEFENOXAM = 113502)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(MONO-POTASSIUM SALT = 76416)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(MYCLOBUTANIL = 128857)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(PENTHIOPYRAD = 90112)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(PYRACLOSTROBIN = 99100)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(PYRIMETHANIL = 288201)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(SULFUR = 77501)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(TETRACONAZOLE = 120603)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(THIOPHANATE-METHYL = 102001)","FUNGICIDE",3.6
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(THIRAM = 79801)","FUNGICIDE",5
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(TRIFLUMIZOLE = 128879)","FUNGICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(2,4-D","HERBICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(2,4-D","HERBICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(GLYPHOSATE ISO. SALT = 103601)","HERBICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(GLYPHOSATE POT. SALT = 103613)","HERBICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(PARAQUAT = 61601)","HERBICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(ABAMECTIN = 122804)","INSECTICIDE",4.1
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(ACETAMIPRID = 99050)","INSECTICIDE",1.3
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(BIFENAZATE = 586)","INSECTICIDE",4.7
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(BIFENTHRIN = 128825)","INSECTICIDE",1.5
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE",1.2
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(CYANTRANILIPROLE = 90098)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(CYFLUMETOFEN = 138831)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(CYPERMETHRIN = 109702)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(FENPYROXIMATE = 129131)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(HEXYTHIAZOX = 128849)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(IMIDACLOPRID = 129099)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(MALATHION = 57701)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(METHOXYFENOZIDE = 121027)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(NALED = 34401)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(NOVALURON = 124002)","INSECTICIDE",3.2
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(SPINETORAM = 110007)","INSECTICIDE",1.8
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(SPIROMESIFEN = 24875)","INSECTICIDE",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(THIAMETHOXAM = 60109)","INSECTICIDE",1.8
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(ACIBENZOLAR-S-METHYL = 61402)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(ALKYL. DIM. BENZ. AM = 69105)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(CHLOROPICRIN = 81501)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(DECYLDIMETHYLOCTYL = 69165)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(DICHLOROPROPENE = 29001)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(DIDECYL DIM. AMMON. = 69166)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(DIMETHYLDIOCTYL = 69149)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(FLUTRIAFOL = 128940)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(HYDROGEN PEROXIDE = 595)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(PEROXYACETIC ACID = 63201)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER","(REYNOUTRIA SACHALINE = 55809)","OTHER",0
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER"," ","(NITROGEN)",28.7
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER"," ","(PHOSPHATE)",18.6
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER"," ","(POTASH)",25.2
2019,"FLORIDA","BEARING","APPLICATIONS  "," AVG","MEASURED IN NUMBER"," ","(SULFUR)",0
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(AZOXYSTROBIN = 128810)","FUNGICIDE",29
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(BACILLUS SUBTILIS = 6479)","FUNGICIDE",0
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(CAPTAN = 81301)","FUNGICIDE",88
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(COPPER CHLORIDE HYD. = 23501)","FUNGICIDE",0
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(COPPER HYDROXIDE = 23401)","FUNGICIDE",0
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(CYFLUFENAMID = 555550)","FUNGICIDE",0
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(CYPRODINIL = 288202)","FUNGICIDE",64
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(DIFENOCONAZOLE = 128847)","FUNGICIDE",0
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(DODINE = 44301)","FUNGICIDE",0
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(FENHEXAMID = 90209)","FUNGICIDE",0
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(FLUDIOXONIL = 71503)","FUNGICIDE",64
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(FLUTOLANIL = 128975)","FUNGICIDE",0
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(FLUXAPYROXAD = 138009)","FUNGICIDE",0
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(FOSETYL-AL = 123301)","FUNGICIDE",0
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(ISOFETAMID = 270000)","FUNGICIDE",0
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(MEFENOXAM = 113502)","FUNGICIDE",0
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(MONO-POTASSIUM SALT = 76416)","FUNGICIDE",0
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(MYCLOBUTANIL = 128857)","FUNGICIDE",0
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(PENTHIOPYRAD = 90112)","FUNGICIDE",0
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(PYRACLOSTROBIN = 99100)","FUNGICIDE",0
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(PYRIMETHANIL = 288201)","FUNGICIDE",0
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(SULFUR = 77501)","FUNGICIDE",0
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(TETRACONAZOLE = 120603)","FUNGICIDE",0
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(THIOPHANATE-METHYL = 102001)","FUNGICIDE",21
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(THIRAM = 79801)","FUNGICIDE",54
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","FUNGICIDE",95
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(TRIFLUMIZOLE = 128879)","FUNGICIDE",0
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(2,4-D","HERBICIDE",0
2019,"FLORIDA","BEARING","TREATED  "," AVG","MEASURED IN PCT OF AREA BEARING","(2,4-D","HERBICIDE",0
